title	type	genres	releaseYear	imdbId	imdbAverageRating	imdbNumVotes	availableCountries
Pursuit of the Graf Spee	movie	Action, Adventure, Drama	1956.0	tt0048990	6.6	4985.0	US
Silent Night	movie	Biography, Drama, War	2002.0	tt0338434	7.5	1915.0	US
Beat Street	movie	Drama, Music	1984.0	tt0086946	6.5	4456.0	US
Jaws 3-D	movie	Adventure, Horror, Thriller	1983.0	tt0085750	3.7	49579.0	AU
Hey Arnold! The Movie	movie	Adventure, Animation, Comedy	2002.0	tt0314166	5.9	7953.0	AT, CH, DE, FR, GB, IE, IT, US
Dunkirk	movie	Action, Drama, History	1958.0	tt0051565	7.1	3633.0	GB
Zone Troopers	movie	Action, Adventure, Sci-Fi	1985.0	tt0092298	5.2	1898.0	US
Threads	movie	Drama, Sci-Fi, Thriller	1984.0	tt0090163	8.0	22916.0	CA, US
Mutants	movie	Drama, Horror, Sci-Fi	2009.0	tt1146320	5.5	4299.0	FR
Silver Bullet	movie	Horror	1985.0	tt0090021	6.4	32860.0	US
Oliver!	movie	Drama, Family, Musical	1968.0	tt0063385	7.4	42108.0	US
Swamp Thing	movie	Horror, Sci-Fi	1982.0	tt0084745	5.3	17153.0	BR, CL, CO, MX
Undiscovered	movie	Comedy, Music, Romance	2005.0	tt0434424	4.2	2948.0	US
In the Mix	movie	Comedy, Crime, Drama	2005.0	tt0426615	3.0	8676.0	US
After Life	movie	Drama, Fantasy	1998.0	tt0165078	7.6	14336.0	GB
Impromptu	movie	Biography, Comedy, Music	1991.0	tt0102103	6.8	5618.0	US
Witchboard	movie	Horror, Mystery, Thriller	1986.0	tt0090327	5.7	8619.0	CA, US
Next Day Air	movie	Action, Comedy, Crime	2009.0	tt1097013	5.7	11220.0	BR, CL, CO, MX
Miss Austen Regrets	movie	Biography, Drama, History	2007.0	tt1076240	7.0	3667.0	AU, CA, US
Northanger Abbey	movie	Drama, Romance	2007.0	tt0844794	7.2	16526.0	AU
Anvil: The Story of Anvil	movie	Biography, Documentary, Drama	2008.0	tt1157605	7.9	16998.0	US
The Grifters	movie	Crime, Drama, Thriller	1990.0	tt0099703	6.9	31165.0	US
Tokyo Story	movie	Drama	1953.0	tt0046438	8.1	70924.0	GB
Land of the Lost	movie	Action, Adventure, Comedy	2009.0	tt0457400	5.3	76490.0	US
Like Water for Chocolate	movie	Drama, Romance	1992.0	tt0103994	7.1	19330.0	US
Dream Lover	movie	Drama, Mystery, Thriller	1993.0	tt0109665	6.2	6375.0	US
Beautiful Ohio	movie	Comedy, Drama	2006.0	tt0479275	5.7	544.0	CA
Vampire Killers	movie	Action, Comedy, Fantasy	2009.0	tt1020885	5.1	21090.0	US
The Twilight Saga: New Moon	movie	Adventure, Drama, Fantasy	2009.0	tt1259571	4.8	305294.0	BR, CL, CO, MX, US
Dr. Phibes Rises Again	movie	Comedy, Horror	1972.0	tt0068503	6.3	7409.0	US
Reds	movie	Biography, Drama, History	1981.0	tt0082979	7.3	25193.0	AT, CH, DE, IT
Castle Freak	movie	Drama, Horror, Mystery	1995.0	tt0112643	5.9	10701.0	CA, US
Support Your Local Gunfighter	movie	Comedy, Romance, Western	1971.0	tt0067809	6.8	6509.0	CL, CO, MX
Jet Lag	movie	Comedy, Romance	2002.0	tt0293116	6.1	6151.0	AT, CH, DE, FR
Getting Played	movie	Comedy, Romance	2005.0	tt0396032	4.6	1782.0	US
Days of Being Wild	movie	Crime, Drama, Romance	1990.0	tt0101258	7.4	26316.0	IT
The Young Victoria	movie	Biography, Drama, History	2009.0	tt0962736	7.2	67518.0	AU
Hour of the Wolf	movie	Drama, Horror, Mystery	1968.0	tt0063759	7.5	23177.0	DE
The Cremator	movie	Comedy, Crime, Drama	1969.0	tt0063633	8.0	11372.0	GB
Easy Money	movie	Comedy	1983.0	tt0085470	6.2	10480.0	CL, CO, MX
The Russell Girl	movie	Drama	2008.0	tt1097649	6.6	1943.0	US
Night of the Comet	movie	Comedy, Horror, Sci-Fi	1984.0	tt0087799	6.3	25039.0	CA
Driven to Kill	movie	Action, Crime, Thriller	2009.0	tt1227177	4.9	6242.0	AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE
The Cookout	movie	Comedy	2004.0	tt0380277	3.8	3461.0	US
Ghoulies	movie	Comedy, Fantasy, Horror	1984.0	tt0089200	4.2	10682.0	BR, CL, CO, MX, US
The Stuff	movie	Comedy, Horror, Sci-Fi	1985.0	tt0090094	5.9	19302.0	CA, US
The Cry of the Owl	movie	Drama, Mystery, Thriller	2009.0	tt1034302	5.9	5269.0	US
Bronson	movie	Action, Crime, Drama	2008.0	tt1172570	7.0	143213.0	DE
Fled	movie	Action, Adventure, Crime	1996.0	tt0116320	5.4	9995.0	BR
Acolytes	movie	Crime, Drama, Horror	2008.0	tt0902952	5.5	2543.0	CA
10 to Midnight	movie	Crime, Drama, Thriller	1983.0	tt0085121	6.3	9721.0	US
52 Pick-Up	movie	Crime, Drama, Thriller	1986.0	tt0090567	6.4	7258.0	US
Her Best Move	movie	Comedy, Family, Romance	2007.0	tt0469429	5.4	2401.0	US
One Two Three	movie	Comedy, Crime	2008.0	tt1176960	5.5	3175.0	IN, US
No Man's Land: The Rise of Reeker	movie	Horror, Thriller	2008.0	tt1090671	4.8	3619.0	ES
Go Fish	movie	Comedy, Drama, Romance	1994.0	tt0109913	5.7	2398.0	US
A Dog's Breakfast	movie	Comedy, Drama, Horror	2007.0	tt0796314	6.6	3785.0	US
One Week	movie	Adventure, Drama	2008.0	tt1104806	7.0	12111.0	CA
G.I. Blues	movie	Comedy, Musical	1960.0	tt0053848	6.2	4569.0	US
Fear City	movie	Crime, Drama, Mystery	1984.0	tt0087247	5.7	4593.0	GB
Eye of the Beholder	movie	Drama, Mystery, Thriller	1999.0	tt0120662	5.0	16198.0	US
Shirley Valentine	movie	Comedy, Drama, Romance	1989.0	tt0098319	7.2	9128.0	AT, CH, DE, FR, GB, IE, IT
Sherlock Holmes and the Secret Weapon	movie	Adventure, Crime, Drama	1942.0	tt0035317	6.5	6816.0	US
The Far Country	movie	Romance, Western	1954.0	tt0048055	7.1	8977.0	US
The Joy of Singing	movie	Comedy	2008.0	tt1105739	5.9	320.0	US
The Haunting in Connecticut	movie	Drama, Horror, Mystery	2009.0	tt0492044	5.8	66178.0	AU
The Hangover	movie	Comedy	2009.0	tt1119646	7.7	867303.0	CA
Ahista Ahista	movie	Drama, Romance	2006.0	tt0831840	6.9	1702.0	IN
Haunted	movie	Drama, Horror	1995.0	tt0113269	6.2	7523.0	AT, CH, DE, FR
Minotaur	movie	Action, Adventure, Fantasy	2006.0	tt0415160	3.7	5290.0	US
Maborosi	movie	Drama	1995.0	tt0113725	7.5	7639.0	GB
Jawbreaker	movie	Comedy, Crime, Thriller	1999.0	tt0155776	5.7	29806.0	US
Don't Look Back	movie	Drama, Horror, Mystery	2009.0	tt1075113	5.8	7562.0	US
Looking for Eric	movie	Comedy, Drama, Fantasy	2009.0	tt1242545	7.1	18183.0	US
In Cold Blood	movie	Biography, Crime, Drama	1967.0	tt0061809	7.9	30044.0	GB
Caveman	movie	Comedy, Romance	1981.0	tt0082146	5.8	8789.0	US
Rosencrantz & Guildenstern Are Dead	movie	Comedy, Drama	1990.0	tt0100519	7.3	24179.0	CA, US
Camelot	movie	Adventure, Comedy, Drama	1967.0	tt0061439	6.6	7634.0	CA, US
The Lion in Winter	movie	Biography, Drama, History	1968.0	tt0063227	7.9	34814.0	GB
Moll Flanders	movie	Drama, Romance	1996.0	tt0117071	6.4	4583.0	US
All Dogs Go to Heaven 2	movie	Adventure, Animation, Family	1996.0	tt0115509	5.5	6831.0	BR, CL, CO, MX
The Yearling	movie	Drama, Family, Western	1946.0	tt0039111	7.2	6593.0	US
The Shaft	movie	Action, Horror, Mystery	2001.0	tt0247303	4.7	5570.0	CA, US
The Duellists	movie	Drama, War	1977.0	tt0075968	7.4	27546.0	AT, CH, DE, FR, GB, IE, IT
Blithe Spirit	movie	Comedy, Fantasy	1945.0	tt0038363	7.0	8420.0	DE
Delta Force 2: The Colombian Connection	movie	Action, Adventure, Crime	1990.0	tt0099399	4.9	8345.0	BR, CL, CO, MX
Endless Love	movie	Drama, Romance	1981.0	tt0082329	4.9	9919.0	IN
Asylum	movie	Horror	2008.0	tt0804443	4.0	4031.0	US
Juliet of the Spirits	movie	Comedy, Drama, Fantasy	1965.0	tt0059229	7.4	15031.0	DE
La Chèvre	movie	Adventure, Comedy, Crime	1981.0	tt0082183	7.3	10994.0	DE
Diggstown	movie	Drama, Sport	1992.0	tt0104107	6.9	8282.0	US
Zift	movie	Crime, Drama, Mystery	2008.0	tt1264914	7.2	5519.0	US
Graveyard Shift	movie	Horror	1990.0	tt0099697	5.0	13081.0	US
House of 9	movie	Drama, Horror, Mystery	2005.0	tt0395585	5.3	10954.0	US
Diary of a Nymphomaniac	movie	Drama, Romance	2008.0	tt1111890	5.6	11800.0	CA
The Derby Stallion	movie	Drama	2005.0	tt0451038	5.4	1235.0	US
Shadows and Fog	movie	Comedy	1991.0	tt0105378	6.7	18353.0	US
After Innocence	movie	Documentary	2005.0	tt0436039	7.6	896.0	US
Volunteers	movie	Adventure, Comedy	1985.0	tt0090274	5.5	10757.0	US
In Hell	movie	Action, Drama, Thriller	2003.0	tt0339135	6.1	21896.0	AR, BR, CL, CO, MX
Thunder Road	movie	Crime, Drama, Film-Noir	1958.0	tt0052293	6.5	4770.0	US
Dark Angel	movie	Action, Crime, Horror	1990.0	tt0099817	6.1	14868.0	BR, CL, CO, MX
The Mechanic	movie	Action, Crime, Thriller	1972.0	tt0068931	6.8	16556.0	CL, CO, MX
Dhol	movie	Comedy, Crime, Mystery	2007.0	tt0995035	6.5	8115.0	IN
Nights of Cabiria	movie	Drama	1957.0	tt0050783	8.1	52742.0	DE
The Yards	movie	Crime, Drama, Romance	2000.0	tt0138946	6.4	23541.0	US
Hendrix	movie	Biography, Drama, Music	2000.0	tt0260949	5.6	1097.0	US
The Red Shoes	movie	Drama, Music, Romance	1948.0	tt0040725	8.1	40424.0	AU
The Prophecy: Uprising	movie	Action, Fantasy, Horror	2005.0	tt0365658	5.0	2685.0	US
The Legend of Drona	movie	Action, Adventure, Fantasy	2008.0	tt1060249	2.0	2755.0	AU, IN, US
The World of Henry Orient	movie	Comedy, Drama	1964.0	tt0058756	6.6	3922.0	US
Love Aaj Kal	movie	Comedy, Drama, Romance	2009.0	tt1275863	6.8	17370.0	IN, US
Golmaal: Fun Unlimited	movie	Action, Comedy, Drama	2006.0	tt0495034	7.5	19774.0	IN
Ugly Aur Pagli	movie	Comedy, Drama	2008.0	tt1132606	3.8	791.0	IN
The Revenge	movie	Comedy	2002.0	tt0314942	5.7	1772.0	IN
Imagine That	movie	Comedy, Drama, Family	2009.0	tt0780567	5.6	16036.0	AT, CH, DE, FR, GB, IE, IT, US
Streets of Blood	movie	Action, Crime, Drama	2009.0	tt1203523	4.4	4116.0	AR, BR, CL, CO, MX
In the Loop	movie	Comedy	2009.0	tt1226774	7.4	62326.0	US
Pandorum	movie	Action, Horror, Mystery	2009.0	tt1188729	6.7	162042.0	US
Couples Retreat	movie	Comedy	2009.0	tt1078940	5.5	116719.0	AU
Daybreakers	movie	Action, Horror, Sci-Fi	2009.0	tt0433362	6.4	136577.0	IN
The Stepfather	movie	Mystery, Thriller	2009.0	tt0814335	5.6	39898.0	US
Spread	movie	Comedy, Drama, Romance	2009.0	tt1186370	5.8	42313.0	US
Best Men	movie	Action, Comedy, Crime	1997.0	tt0118702	5.5	3145.0	US
Jennifer's Body	movie	Comedy, Horror	2009.0	tt1131734	5.5	157619.0	US
Wrong Move	movie	Drama	1975.0	tt0071483	6.9	4053.0	DE
The End of the Affair	movie	Drama, Mystery, Romance	1999.0	tt0172396	7.0	24370.0	AU
The Prince & Me 3: A Royal Honeymoon	movie	Comedy, Family, Romance	2008.0	tt1094198	4.2	2214.0	US
Guru En Aalu	movie	Drama	2009.0	tt2777850	4.3	69.0	US
Dad's Army	movie	Comedy, War	1971.0	tt0066963	6.9	3735.0	AU
Things You Can Tell Just by Looking at Her	movie	Drama, Romance	2000.0	tt0210358	6.4	7458.0	US
Opera	movie	Crime, Horror, Mystery	1987.0	tt0093677	6.9	20251.0	CA, GB, US
Deep Red	movie	Horror, Mystery, Thriller	1975.0	tt0073582	7.5	44268.0	CA, US
The Shakiest Gun in the West	movie	Comedy, Western	1968.0	tt0063591	6.3	3128.0	US
Rush	movie	Action, Crime, Drama	1991.0	tt0102820	6.7	10134.0	US
Welcome	movie	Comedy, Crime, Drama	2007.0	tt0488798	7.1	26533.0	IN
C Kkompany	movie	Comedy, Drama, Thriller	2008.0	tt1170399	5.5	1372.0	US
Martin Lawrence Live: Runteldat	movie	Comedy, Documentary	2002.0	tt0327036	5.4	1800.0	US
The Bird with the Crystal Plumage	movie	Horror, Mystery, Thriller	1970.0	tt0065143	7.1	25141.0	CA, US
Phir Hera Pheri	movie	Comedy, Crime	2006.0	tt0419058	7.3	29063.0	IN
Paint Your Wagon	movie	Comedy, Drama, Musical	1969.0	tt0064782	6.6	15255.0	AT, CH, DE, FR, GB, IE, IT
Terror by Night	movie	Crime, Drama, Film-Noir	1946.0	tt0039017	6.7	7128.0	US
Scooby-Doo and the Alien Invaders	movie	Adventure, Animation, Comedy	2000.0	tt0253658	6.8	8200.0	US
Dhamaal	movie	Action, Adventure, Comedy	2007.0	tt0845448	7.5	19113.0	IN
Dressed to Kill	movie	Crime, Mystery	1946.0	tt0038494	6.8	7083.0	US
Johnny Be Good	movie	Comedy, Sport	1988.0	tt0095409	4.6	7559.0	US
StageFright	movie	Horror, Thriller	1987.0	tt0092576	6.6	9795.0	GB
Nightbreed	movie	Action, Fantasy, Horror	1990.0	tt0100260	6.5	27240.0	US
Mujhse Shaadi Karogi	movie	Comedy, Romance	2004.0	tt0418362	6.7	17432.0	IN
Late Spring	movie	Comedy, Drama	1949.0	tt0041154	8.2	19914.0	GB
Early Spring	movie	Drama	1956.0	tt0049784	7.8	3843.0	GB
Caravaggio	movie	Biography, Drama, History	1986.0	tt0090798	6.5	7205.0	GB
Goodnight Mr Tom	movie	Drama, Family, War	1998.0	tt0175680	7.8	5109.0	NO
Heroes	movie	Action, Adventure, Comedy	2008.0	tt1114725	5.7	2382.0	AU, IN, US
Love's Long Journey	movie	Drama, Family, Western	2005.0	tt0486420	7.1	2436.0	US
Doghouse	movie	Comedy, Horror, Sci-Fi	2009.0	tt1023500	6.0	23052.0	US
Swimfan	movie	Drama, Thriller	2002.0	tt0283026	5.1	21539.0	US
Lemonade Joe	movie	Adventure, Comedy, Musical	1964.0	tt0058275	7.4	3118.0	GB
Love's Enduring Promise	movie	Drama, Family, Western	2004.0	tt0402348	7.0	3738.0	US
Clockers	movie	Crime, Drama, Mystery	1995.0	tt0112688	6.9	23850.0	US
Robin Hood	movie	Action, Adventure, Drama	2010.0	tt0955308	6.6	287419.0	AU
The Dogs of War	movie	Action, Adventure, Drama	1980.0	tt0080641	6.3	9974.0	BR
Rugrats Go Wild	movie	Adventure, Animation, Comedy	2003.0	tt0337711	5.6	9174.0	CA, US
A Day in the Life	movie	Action, Crime, Drama	2009.0	tt0810821	5.1	709.0	US
Tales from the Darkside: The Movie	movie	Comedy, Fantasy, Horror	1990.0	tt0100740	6.2	19877.0	US
Necessary Roughness	movie	Comedy, Sport	1991.0	tt0102517	6.2	13384.0	US
Code of Silence	movie	Action, Crime, Drama	1985.0	tt0088936	6.0	9789.0	BR, CL, CO, MX
The Secret of NIMH 2: Timmy to the Rescue	movie	Adventure, Animation, Comedy	1998.0	tt0171725	3.4	2135.0	US
The Road	movie	Drama, Thriller	2009.0	tt0898367	7.2	259075.0	US
Le Doulos	movie	Crime, Thriller	1962.0	tt0054821	7.7	12405.0	DE
Sky Kids	movie	Action, Adventure, Drama	2008.0	tt0357668	6.8	3520.0	AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE
Yield to the Night	movie	Crime, Drama	1956.0	tt0049019	7.1	1592.0	GB
The Handmaid's Tale	movie	Drama, Romance, Sci-Fi	1990.0	tt0099731	6.0	11161.0	CL, CO, MX
Funny People	movie	Comedy, Drama	2009.0	tt1201167	6.3	124630.0	AU
Children Shouldn't Play with Dead Things	movie	Comedy, Horror	1972.0	tt0068370	5.2	5176.0	CA, US
Tera Mera Ki Rishta	movie	Drama, Romance	2009.0	tt1587426	6.6	166.0	AU, IN, US
Dim Sum Funeral	movie	Comedy, Drama	2008.0	tt1216477	5.2	758.0	US
Smoke Signals	movie	Comedy, Drama	1998.0	tt0120321	7.2	12810.0	CA
Sunday	movie	Action, Comedy, Mystery	2008.0	tt1039989	5.5	3108.0	IN, US
Sarkar	movie	Action, Crime, Drama	2005.0	tt0432047	7.6	17683.0	IN
Who Made the Potatoe Salad?	movie	Comedy, Romance	2006.0	tt0452706	4.6	535.0	US
One False Move	movie	Crime, Drama, Thriller	1991.0	tt0102592	7.1	14832.0	GB
L'Eclisse	movie	Drama, Romance	1962.0	tt0056736	7.7	22865.0	DE, GB
The Last Man on Earth	movie	Drama, Horror, Sci-Fi	1964.0	tt0058700	6.7	22203.0	US
Final	movie	Drama, Sci-Fi, Thriller	2001.0	tt0277705	5.8	1389.0	CA, US
Fluke	movie	Drama, Family, Fantasy	1995.0	tt0113089	6.6	7623.0	BR
Orphan	movie	Horror, Mystery, Thriller	2009.0	tt1148204	7.0	260133.0	GB, US
Valdez Is Coming	movie	Drama, Western	1971.0	tt0067921	6.7	4693.0	US
Nil by Mouth	movie	Drama	1997.0	tt0119792	7.3	10415.0	GB
The Honeymooners	movie	Comedy, Family, Romance	2005.0	tt0373908	3.5	7622.0	GB, IE, US
Barbershop 2: Back in Business	movie	Comedy, Drama	2004.0	tt0337579	5.7	16240.0	BR, CL, CO, MX
More	movie	Crime, Drama, Romance	1969.0	tt0064694	6.4	3278.0	GB
High Spirits	movie	Comedy, Fantasy, Romance	1988.0	tt0095304	5.8	11028.0	US
The Steel Lady	movie	Action, Adventure, Drama	1953.0	tt0046368	6.4	368.0	US
Rabid Grannies	movie	Comedy, Horror	1988.0	tt0098157	4.9	2253.0	AU, CA, US
Naked	movie	Comedy, Drama	1993.0	tt0107653	7.7	45228.0	GB
The Bone Man	movie	Comedy, Crime, Thriller	2009.0	tt1181927	7.4	4967.0	AT, CH, DE
Possession	movie	Drama, Horror	1981.0	tt0082933	7.3	46963.0	US
I Live in Fear	movie	Drama	1955.0	tt0048198	7.3	5695.0	GB
The Three Amigos	movie	Comedy, Documentary	2003.0	tt0301934	7.0	688.0	US
Class	movie	Comedy, Drama, Romance	1983.0	tt0085346	6.0	12869.0	BR, CL, CO, MX
Noroi	movie	Horror, Mystery, Thriller	2005.0	tt0930083	6.8	16389.0	CA, US
Project A	movie	Action, Adventure, Comedy	1983.0	tt0085127	7.2	19067.0	GB
Hazaaron Khwaishein Aisi	movie	Drama	2003.0	tt0411469	7.9	5375.0	IN
Rangeela	movie	Comedy, Drama, Musical	1995.0	tt0114234	7.4	10644.0	US
A Prophet	movie	Crime, Drama	2009.0	tt1235166	7.8	103478.0	GB
Cemetery Man	movie	Comedy, Horror	1994.0	tt0109592	7.0	24476.0	US
Elvira's Haunted Hills	movie	Comedy, Horror	2001.0	tt0265171	5.6	5032.0	AU, CA, US
The Princess Stallion	movie	Adventure, Drama, Family	1997.0	tt0130964	6.1	205.0	US
Beneath	movie	Horror, Mystery, Thriller	2006.0	tt0467167	5.3	4480.0	US
Prayers for Bobby	movie	Biography, Drama, Romance	2009.0	tt1073510	8.0	18299.0	US
Love Takes Wing	movie	Family, Romance, Western	2009.0	tt1269560	6.7	1551.0	US
The Damned United	movie	Biography, Drama, Sport	2009.0	tt1226271	7.5	46615.0	AU
Khakee	movie	Action, Crime, Drama	2004.0	tt0347332	7.4	16865.0	IN
Mind Game	movie	Adventure, Animation, Comedy	2004.0	tt0452039	7.7	11032.0	CA
The Minus Man	movie	Crime, Drama, Mystery	1999.0	tt0151582	6.0	7403.0	US
Dance Flick	movie	Action, Comedy, Music	2009.0	tt1153706	3.6	12878.0	AT, CH, DE, FR, GB, IE, IT
Gregory's Girl	movie	Comedy, Drama, Romance	1980.0	tt0082477	7.1	9626.0	GB
Good Boy	movie	Comedy, Drama, Family	2003.0	tt0326900	5.1	4722.0	BR
Cash Truck	movie	Action, Crime, Drama	2004.0	tt0347330	6.5	4477.0	FR
Exte: Hair Extensions	movie	Comedy, Horror	2007.0	tt0904049	6.3	3459.0	CA, US
LOL (Laughing Out Loud)	movie	Comedy, Romance	2008.0	tt1194616	6.2	9791.0	FR
Lady Jane	movie	Biography, Drama, History	1986.0	tt0091374	7.1	7235.0	AT, CH, DE, FR, GB, IE, IT
Evelyn	movie	Drama	2002.0	tt0298856	7.0	7225.0	US
Shabd	movie	Drama, Thriller	2005.0	tt0409527	5.1	1547.0	IN
Counter Investigation	movie	Crime, Thriller	2007.0	tt0825239	6.7	3854.0	FR
Late Autumn	movie	Comedy, Drama	1960.0	tt0053579	7.9	6316.0	GB
Aankhen	movie	Crime, Drama, Thriller	2002.0	tt0306434	7.4	14188.0	IN
In the Time of the Butterflies	movie	Crime, Drama, Romance	2001.0	tt0263467	6.6	2527.0	BR, CL, CO, MX, US
Train	movie	Horror, Thriller	2008.0	tt1015474	4.7	7062.0	US
Coffy	movie	Action, Crime, Thriller	1973.0	tt0069897	6.8	13364.0	CL, CO, MX
Black Caesar	movie	Action, Crime, Drama	1973.0	tt0069792	6.4	3972.0	US
Foxy Brown	movie	Action, Crime, Thriller	1974.0	tt0071517	6.5	12625.0	CL, CO, MX
Truck Turner	movie	Action, Crime, Thriller	1974.0	tt0072325	6.9	3695.0	US
Not Forgotten	movie	Horror, Thriller	2009.0	tt1127221	4.7	2921.0	US
Ricky	movie	Comedy, Drama, Fantasy	2009.0	tt1189076	5.8	3292.0	US
Chintu Ji	movie	Comedy, Drama	2009.0	tt1135931	5.5	223.0	IN, US
Blood and Bone	movie	Action, Crime, Drama	2009.0	tt0346631	6.7	36452.0	BR
Ms .45	movie	Crime, Drama, Thriller	1981.0	tt0082776	6.8	13034.0	CA
Street Trash	movie	Comedy, Horror	1987.0	tt0094057	5.9	11874.0	CA, GB, US
Gunfight at the O.K. Corral	movie	Biography, Drama, Western	1957.0	tt0050468	7.1	17893.0	AT, CA, CH, DE, FR, GB, IE, IT
Boiling Point	movie	Action, Crime, Drama	1993.0	tt0106455	5.0	6724.0	GB
The Fighting Temptations	movie	Comedy, Drama, Music	2003.0	tt0191133	5.6	7742.0	AT, CH, DE, FR, GB, IE, IT, US
In Too Deep	movie	Crime, Drama, Thriller	1999.0	tt0160401	6.2	7242.0	US
Tenderness	movie	Crime, Drama, Mystery	2009.0	tt0494864	5.4	8300.0	US
Vaada Raha... I Promise	movie	Drama	2009.0	tt1512321	5.7	471.0	IN, US
Is Anybody There?	movie	Drama	2008.0	tt1130088	6.6	5056.0	AU
Body Melt	movie	Comedy, Horror, Sci-Fi	1993.0	tt0106450	5.3	4014.0	AU, CA, US
September	movie	Drama	1987.0	tt0093940	6.5	10559.0	US
The Nude Vampire	movie	Horror	1970.0	tt0065168	5.4	1862.0	GB
Love's Abiding Joy	movie	Drama, Family, Western	2006.0	tt0785025	6.8	2095.0	US
Last Flight Out	movie	Adventure, Drama	2004.0	tt0337660	5.6	347.0	US
Scott Pilgrim vs. the World	movie	Action, Comedy, Fantasy	2010.0	tt0446029	7.6	474477.0	AU, US
Ski Patrol	movie	Action, Comedy, Sport	1990.0	tt0100631	5.1	4236.0	US
Sidekicks	movie	Action, Adventure, Comedy	1992.0	tt0105402	5.2	10032.0	US
Randy Rides Alone	movie	Action, Drama, Mystery	1934.0	tt0025699	5.3	1235.0	US
Texas Terror	movie	Drama, Western	1935.0	tt0027087	5.1	1083.0	US
The Lucky Texan	movie	Action, Adventure, Drama	1934.0	tt0025440	5.6	1411.0	US
A Bucket of Blood	movie	Comedy, Crime, Horror	1959.0	tt0052655	6.7	8359.0	CA, US
Love Is Eternal While It Lasts	movie	Comedy, Romance	2004.0	tt0402764	6.2	1282.0	IT
Boxcar Bertha	movie	Crime, Drama, Romance	1972.0	tt0068309	6.0	11310.0	US
Cloudy with a Chance of Meatballs	movie	Adventure, Animation, Comedy	2009.0	tt0844471	6.9	265689.0	US
Whip It	movie	Drama, Sport	2009.0	tt1172233	6.9	70919.0	IN
Law Abiding Citizen	movie	Action, Crime, Drama	2009.0	tt1197624	7.4	327177.0	US
Saw VI	movie	Horror, Mystery, Thriller	2009.0	tt1233227	6.0	128708.0	BR, CL, CO, IN, MX
Motherhood	movie	Comedy, Drama	2009.0	tt1220220	4.6	4794.0	DE
The Box	movie	Drama, Mystery, Thriller	2009.0	tt0362478	5.6	96135.0	US
Ninja Assassin	movie	Action, Thriller	2009.0	tt1186367	6.3	76548.0	US
It's Complicated	movie	Comedy, Drama, Romance	2009.0	tt1230414	6.5	99801.0	AU, US
Up in the Air	movie	Comedy, Drama, Romance	2009.0	tt1193138	7.4	352647.0	CA
Green Zone	movie	Action, Drama, Thriller	2010.0	tt0947810	6.8	144141.0	AU
Season of the Witch	movie	Action, Adventure, Fantasy	2011.0	tt0479997	5.4	99431.0	US
My Life in Ruins	movie	Comedy, Romance	2009.0	tt0865559	5.9	21056.0	BR, CL, CO, MX
Maniac	movie	Horror, Sci-Fi	1934.0	tt0025465	3.7	2760.0	AU, CA, US
The Town	movie	Crime, Drama, Thriller	2010.0	tt0840361	7.5	423670.0	CA
Remember Me	movie	Drama, Romance	2010.0	tt1403981	7.1	157760.0	BR, CL, CO, IN, MX
Six Degrees of Separation	movie	Comedy, Drama, Mystery	1993.0	tt0108149	6.8	23023.0	CL, CO, MX
Paradise Canyon	movie	Action, Drama, Western	1935.0	tt0026846	5.1	1059.0	US
Bandslam	movie	Comedy, Drama, Family	2009.0	tt0976222	6.3	15327.0	US
Riders of Destiny	movie	Music, Romance, Western	1933.0	tt0024500	5.4	1236.0	US
The Thaw	movie	Horror, Sci-Fi	2009.0	tt1235448	5.2	13169.0	US
Kick-Ass	movie	Action, Comedy, Crime	2010.0	tt1250777	7.6	602516.0	AU
Rough Riders' Round-up	movie	Western	1939.0	tt0031880	5.4	299.0	US
Vigilante	movie	Action, Crime, Thriller	1982.0	tt0084867	6.5	4721.0	CA
Sagebrush Trail	movie	Drama, Western	1933.0	tt0024516	5.4	1445.0	US
The Scarlet Pimpernel	movie	Action, Drama, Romance	1982.0	tt0084637	7.6	5280.0	CA, US
The Initiation of Sarah	movie	Comedy, Fantasy, Horror	2006.0	tt0795403	5.1	1890.0	BR
The Initiation of Sarah	movie	Horror, Thriller	1978.0	tt0077735	5.7	1246.0	US
Lies & Illusions	movie	Action, Thriller	2009.0	tt1202222	3.5	3101.0	AR, BR, CL, CO, MX
The Couch Trip	movie	Comedy	1988.0	tt0094910	5.8	5706.0	US
Billa	movie	Action, Crime, Thriller	2007.0	tt0920457	7.3	8243.0	US
Anjaneyulu	movie	Action, Comedy, Crime	2009.0	tt1579526	4.9	471.0	IN
Paranormal Activity	movie	Horror, Mystery	2007.0	tt1179904	6.3	261671.0	AT, AU, CA, CH, DE
Across 110th Street	movie	Action, Crime, Drama	1972.0	tt0068168	7.0	7353.0	US
Halla Bol	movie	Crime, Drama	2008.0	tt0892874	6.0	2434.0	IN
Went the Day Well?	movie	Thriller, War	1942.0	tt0035429	7.5	4494.0	GB
Tape	movie	Drama	2001.0	tt0275719	7.2	21421.0	CA, US
Pontypool	movie	Horror, Sci-Fi	2008.0	tt1226681	6.5	36426.0	US
